id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3125,3.784399815174729e-05,0.0040745959173572755,3.2435244766905085e-05,7.008073910904204e-05,9.413273339779781e-05,2.9347210056716174e-06,0.176450618427757,0.0016897370893860562,2.1370642809040968e-05,0.05409567425068428,0.23309241030331385,0.0512478098177351,0.000963848780735145,0.11906263448354562,0.006639597305545381,0.0003525213929237345,5.266974369937126e-05,1.7601674542372554e-05,1.9090255150321692e-06,2.2573754032369596e-06,2.436283516820364e-05,0.00015175295871324243,0.00020699148088171925,0.0002196774711261428,0.1415947814591953,8.158269901441743e-07,0.007244160088378549,0.002996613754843409,2.693973783207614e-05,6.144535451476357e-05,0.005297784772929175,0.002847989442024418,0.00034342945244474207,0.0003839034093932463,0.001445391918517012,4.429373817111805e-05,0.003056336467429841,0.027910537824591186,0.000474403638679897,0.0002160299487066626,0.00010684374887459579,1.5078227921574206e-05,0.003962820539906631,0.002097493254337275,0.0016466545553284067,0.010173071790984508,3.7367188993960178e-06,0.000736820596857092,0.00011910219388138518,0.00014489661278153904,2.2621957289842278e-05,0.008719168314057382,0.0007855985903720134,0.000715417566366502,0.0008822947643683026,4.217552497790251e-05,3.328739189078774e-05,0.00024583790148490013,0.1267922410032329,3.268308193811807e-06,0.00020126711783264136
3126,0.00032500517527036605,0.0004313446860278681,7.258268796072933e-06,0.010823318394185514,3.226466014515747e-05,6.72068415128618e-05,1.0754433701800443e-05,0.001375108240350297,3.356912897354669e-05,2.5512688492988006e-05,0.0003042516824075368,0.00011003220426243163,1.305555529158608e-06,7.767490368792713e-05,1.650123204792039e-05,0.00010155696632357029,0.00011749065317081598,3.1935566081627798e-06,3.0034237441126313e-06,1.1387078352035508e-06,0.00012551317864406924,0.00535872506694758,0.0030606838987056865,0.015611150957585465,8.392529016532538e-05,1.2550589669324684e-05,0.9541829507553616,0.0009379172486083025,3.383630897786039e-06,3.861770445599638e-06,1.3387543041340352e-05,0.0001260110380904554,0.0003304447073466003,0.00011744953453438525,0.00019220185328135963,0.0002780184248893453,0.0002449526835608334,3.818462419271181e-05,1.9282567048141616e-05,3.905936931558558e-06,0.0003473234240328576,0.0008247081946488611,1.4860884615879551e-05,1.7285781076958105e-05,0.0002344377525529052,2.1878673687988404e-05,4.589109150833202e-06,0.00019724986730003662,0.001704593620741887,0.0004375505675194775,0.00046711637648011174,8.29918821544682e-05,2.7075099381797838e-06,2.954358108597971e-05,0.00014357391879527042,3.907032431899725e-05,0.0003332302999479058,0.0002881083775292738,1.217908022569165e-05,2.3021326367511496e-05,0.00016197422659409294
3127,0.0015391951369182675,0.09494148853734359,0.00010341869575830403,0.0012936193481001056,0.0011448507798702125,0.0002267142662414573,0.07926426162805233,0.010224054371309799,0.0009526819149196523,0.06857647869304995,0.06256530456557215,0.0017827579990918425,0.001522797724329111,0.000712786198323651,0.18113949232534335,0.00027967384147649084,0.019138113861354215,0.0004817207163460755,2.8587014961023088e-05,1.19864928612608e-05,4.2023547112821404e-05,0.0004196826698607332,0.0005812952911794437,0.00017167856013022481,0.020851788492320132,6.195129177235022e-05,0.23881670154244228,0.0008505762143369181,0.0002760503643129319,0.0014767006499847592,0.0036528832610633805,0.008702216938038623,0.002300739220503964,0.011076867339900279,0.013631237500245974,0.000665603483372028,0.005143685935987877,0.023347154784790068,0.004509410664634643,0.0004299785873498657,0.00395843396003539,0.0001742978242201852,0.006917712138892237,0.013185015137908134,0.005767834512486244,0.039722171536394166,3.653727658527694e-05,0.009363906562327598,0.021787721388744994,0.0019678562377936247,0.002677276258587611,0.0003350011826868536,0.0018503395042565162,0.00012172798164134949,0.004137696134964671,0.00017383362515401398,0.0004833566266361904,0.00018615585398629693,0.009645547457461616,0.00032142116020764154,0.014247951375667192
3128,0.0010384012446278338,0.0001259198028023051,0.00018117040408594036,0.00027604907963521926,5.513324819611876e-05,5.747142165478911e-05,1.1707064597734425e-05,0.00018372541729648478,5.8129257780801884e-05,0.0002923359126342089,0.0003047448063934404,0.00024804038187052743,2.46979271453998e-05,8.946550740071656e-05,7.298695966454885e-05,0.00013771546795102258,0.00017251412086876866,1.6158476871887827e-05,1.1230859319680167e-05,5.738424334833689e-06,4.60398144616904e-05,0.001287983767192648,0.00013434174954372175,0.00021094518506866187,0.0005409100802832688,3.8974802033701995e-05,0.9181508673309231,2.652597210299203e-05,6.547785482581675e-05,0.0008871658545008494,0.0004086374741085816,0.00015576204388185604,0.021033859622435275,0.0006694182310342528,0.0004445959770553678,4.2853431458695375e-05,0.0003057383528695996,0.0008492071069922797,0.0002819607477325425,7.963620282374734e-06,0.00014476661100377953,5.5086953631251054e-05,0.0004905840906739694,0.003869423985312052,3.2904102048974064e-05,1.0070838264678601e-05,1.8583171647080787e-05,1.111684902480065e-05,0.002697653125085921,0.02757636568877344,0.005044158044126706,0.00011590017607441934,2.6440098127524407e-05,5.606193666331202e-05,5.313330371154356e-05,0.00015555233009869658,1.635955597328826e-05,0.001166527712105534,0.00011049545478879699,1.1344522755641124e-05,0.009384927320033983
3129,0.024977718440324186,0.0024448151273697926,3.015398699699002e-05,0.0004505551695334111,0.016422578418464867,0.00010850368972930628,3.717739302670718e-05,0.0001724092496129156,0.0001708663682003295,0.00027525170205378355,0.0007106697402717353,0.0003791979673193991,3.1196227873120176e-06,0.00010521810933873298,1.678398897327292e-05,0.002005394274699602,0.00041733592220408443,0.00022213486280138695,0.00027785257201039167,3.900095002779675e-06,0.0005598635299927544,4.182042330361991e-05,0.0070553310588275155,0.0013811419468158482,0.0008472286620953979,5.917683994284344e-05,0.9251664488501401,4.016867048534543e-05,1.8181766963645165e-05,2.9309778905546513e-05,0.000489976551304791,0.0001081847715676826,0.0004529219050072905,0.0017257587728313122,0.008500900775564566,0.0004890356934136305,7.903905345800643e-05,0.0001433750550174143,0.00012904733908902886,8.976100732648375e-06,0.0001418104217985848,6.475899016437155e-05,0.00017232318380209905,5.9046542222493024e-05,7.15237619261948e-06,6.068059656810336e-06,9.85645514793542e-05,1.6457044512149356e-05,6.592696538993321e-05,0.0010761497289464694,0.0006423949744212608,6.991049946390593e-05,2.3581904928412036e-06,2.350313163092404e-05,1.919135940894727e-05,0.00013942604641309928,0.0001223905322363679,0.0002596568755255852,5.463644281941069e-05,6.335591670952131e-05,0.00033739777501444294
3130,0.0029699853961634936,0.027768862986391606,0.00017220971980759807,0.00028546047509537387,9.656375544351238e-05,0.00044100541172456683,0.0007387432917654096,0.0019677600296212462,0.0010007678341782489,0.0004040966483434493,0.00042219905484166794,8.464853264386174e-05,1.1396624848071558e-05,0.00010920931679760047,0.00015391277675909576,0.00022778564534517057,0.003666849361442767,0.0014572254365493344,1.595039488261418e-05,8.712899653381835e-06,2.5617187009126496e-05,7.770098136289433e-05,0.0006237391774052689,0.0003484005330124519,0.0013926128465249709,4.288936357376245e-05,0.8550836763098798,0.00043175668679817073,0.0002019037292904039,0.0010971391384982732,0.0009422091410872674,0.00014969717871147394,0.002572693524165611,0.0032239448212423904,0.0009918608010847764,0.00048203969234237914,0.00010914804213648342,0.0011790890755350868,0.0005160325941037332,2.7748841280425097e-05,0.0007440050532942931,0.0005712302454641229,0.00013297677065851875,0.0007597272768873019,0.0001932246678456266,0.000262387524275075,1.3978921728933253e-05,0.0003350047182983188,0.008381297330045761,0.04299565844945593,0.011468849239067751,2.114209457825812e-05,1.9182869448373148e-05,1.4800462703216532e-05,0.0002300335663561499,0.00020300067119712138,0.00013728060316925013,0.006984609770866511,4.0312691043533224e-05,0.0003848902910311933,0.014583138783724756
3131,0.0009226620626606499,0.005156047383281835,0.0001271984146611638,0.0001718876649988659,4.675306550411596e-05,2.668797932388208e-05,6.194747147656377e-06,4.197366159531232e-05,9.326902503256177e-06,4.411390671955759e-05,8.262030895176084e-05,0.0015056532396656732,9.534743749866394e-06,0.004117881261383973,8.158658086890671e-06,0.0013429540768344916,0.00229907518491771,1.0865604284055678e-05,5.9340224336251084e-05,1.1258393949972827e-05,0.00013822901078441757,0.00029066232236874765,0.000811466560017219,0.00046423109155298975,0.004331677052481513,3.6989854330496493e-06,0.9291607241760795,2.0814956241870064e-05,5.048980155550223e-06,3.384966593307979e-05,3.8959019377860445e-05,7.887526975666181e-05,0.00013283299048658044,0.00017586229267324793,0.006227985746085902,0.00023628837205124203,0.0005866032508860875,0.0012576146234950525,0.0002459442457867997,6.759484092628047e-06,0.00017054613842267576,4.902205670855251e-05,0.0007739169823780268,0.0004396225144789108,1.5680382669923417e-05,2.2926736457706745e-05,3.474601119529232e-05,2.5575433175737852e-05,0.0001250778664318012,0.0009159430768051643,0.00012712453276458863,0.00016527165065955798,7.562688191975884e-06,6.051659781958882e-05,8.086542559377319e-06,0.0001033576594134498,1.7372039122704455e-05,0.035593436623686095,0.0008095423691768797,3.0013138942812337e-06,0.0002833005177496413
3132,0.002282766938800584,0.04636090767518607,0.00017666315886174318,0.0015605081068332945,0.0005193337693492023,0.0007412932312520448,0.0006131267857025996,0.005984473845067571,0.00012465815401244392,0.0006319639885001573,0.003918935891561154,0.0074138378823888525,3.1780592439465227e-05,0.007761651202559086,0.0003925246540428055,0.0015874565546643723,0.4743960028579645,0.000546410483503549,6.798926487675912e-05,1.008705779570875e-05,0.000256867859303108,0.010777458454015992,0.00014975209708285988,0.0014868753812844386,0.007911074653653604,1.76880574064771e-05,0.19946462121483266,0.0005425308031439733,8.80089659747741e-05,0.00012185407403205684,0.0009744610179325246,0.0005297947353387238,0.001050697549823219,0.10770609622746782,0.04070117663877607,0.003704120020370323,0.002007121321167332,0.0037372352789208758,0.0001354728959713642,2.4797165420673734e-05,0.006628457793827347,0.010951898587898514,0.007070305142216715,0.0024864115541822626,0.003452882623912256,0.0001933368368130246,6.748685968669236e-05,0.008118249811974145,0.0011957500775459657,0.00495700165853408,0.0009476263831812076,0.0006654094394443655,4.402759681763065e-05,0.0007840443851004724,0.0021668253505076787,0.00046799497592516355,0.0032733119337427794,0.0035610629892153262,0.0016204610738607635,5.5516984984822955e-05,0.004781871615176618
3133,1.1720671544969896e-06,1.552202955028553e-06,2.0260522352763304e-07,1.9183843181767995e-07,1.4798759100359704e-07,3.381820784609466e-07,2.9039733775186264e-06,1.922453179066679e-06,0.974475551952374,4.00778044768504e-06,5.637885914699844e-07,0.00026556175446711583,2.1581655225280095e-05,2.9502402641756834e-07,1.235087157001729e-06,2.9094329349610867e-05,8.529566028263464e-07,6.808529393304538e-07,5.868980355713257e-06,3.5164071248847324e-07,1.2391356494305608e-07,7.217233451538449e-07,4.84490605033946e-07,1.6930654358364745e-07,1.0508547895892916e-06,4.880694738486028e-08,0.005503343381747935,4.881898540727505e-07,0.018945828101106003,1.113220960923051e-05,1.6482145467033444e-06,5.94860253039591e-07,1.2616640204484826e-05,2.4456418683673677e-06,5.346506677889935e-06,5.18461291664769e-07,2.2876845490809195e-06,5.041774354669772e-06,8.240638921955332e-06,0.00010421666650377693,5.330597741716656e-07,4.737401427077148e-07,1.726044738063018e-06,1.751954894617495e-06,8.734714491901611e-07,2.3468827304361278e-05,6.882411042008965e-07,3.278741694344696e-05,0.0001063500710407722,9.26406564191535e-05,6.193379305821964e-07,0.0001778383939108125,5.0803299139299995e-05,2.0200067664919654e-07,3.3545542578163496e-06,4.736668035892517e-07,3.439211894322986e-07,9.201527158114377e-07,2.668676650227621e-07,8.142569065612657e-08,8.344350794721908e-05
3134,3.2752743696657575e-05,0.000757648049197502,3.394237738898293e-05,1.843466139187093e-05,6.6596252953059344e-06,1.7691719846362426e-06,0.11083034136150943,0.00045547866148000103,9.391184315381921e-05,0.0029020743196201317,0.001601187298423126,0.0019275100398423797,2.1824434023321474e-05,0.003820090935321355,0.0013288025519593962,0.00011719667760416029,3.516726800408848e-05,3.295655808445655e-05,1.599368426001311e-06,3.812463596607721e-07,2.2692242116836963e-06,6.72459181264454e-05,0.0003422563724236302,0.0001275758160561645,0.022690281316515796,4.709072109758411e-07,0.0017828141606860165,0.0006319813135800121,4.7536403358766655e-05,0.00012018675524268295,0.0011150266742362032,0.00027245177519009804,0.00022680998201831125,0.007584097635500607,0.0001501201939897727,3.0272485044455895e-05,0.0003156342706707365,0.10824455375107207,2.642740331240885e-05,4.384181594547146e-05,0.00030753620488973627,1.786089057319186e-05,0.0004166222967182556,0.0022062132886230563,0.015928567370222517,0.003452485703749819,9.026458278648047e-07,0.6975427385888173,0.00021379378685368292,0.00010553080546784355,7.779189340837254e-06,9.263080141378118e-05,2.2471713659645792e-05,1.7555357965525694e-05,0.000527505627774701,1.7443738241401165e-05,7.368918196959417e-06,0.00048295267412196515,0.010652302667909449,4.317103961417695e-06,0.00013387183034328152
